#time	prey_t	predator_t
0.000000 0.500000 0.500000
0.005000 0.500363 0.499875
0.010000 0.500726 0.499750
0.015000 0.501089 0.499626
0.020000 0.501452 0.499501
0.025000 0.501816 0.499377
0.030000 0.502180 0.499252
0.035000 0.502544 0.499128
0.040000 0.502909 0.499004
0.045000 0.503274 0.498880
0.050000 0.503639 0.498756
0.055000 0.504005 0.498632
0.060000 0.504371 0.498509
0.065000 0.504737 0.498385
0.070000 0.505103 0.498262
0.075000 0.505470 0.498139
0.080000 0.505837 0.498016
0.085000 0.506204 0.497893
0.090000 0.506571 0.497770
0.095000 0.506939 0.497647
0.100000 0.507307 0.497524
0.105000 0.507676 0.497402
0.110000 0.508044 0.497279
0.115000 0.508413 0.497157
0.120000 0.508783 0.497035
0.125000 0.509152 0.496913
0.130000 0.509522 0.496791
0.135000 0.509892 0.496669
0.140000 0.510262 0.496548
0.145000 0.510633 0.496426
0.150000 0.511004 0.496305
0.155000 0.511375 0.496184
0.160000 0.511747 0.496062
0.165000 0.512119 0.495941
0.170000 0.512491 0.495820
0.175000 0.512864 0.495700
0.180000 0.513236 0.495579
0.185000 0.513609 0.495458
0.190000 0.513983 0.495338
0.195000 0.514356 0.495218
0.200000 0.514730 0.495097
0.205000 0.515104 0.494977
0.210000 0.515479 0.494857
0.215000 0.515854 0.494738
0.220000 0.516229 0.494618
0.225000 0.516604 0.494498
0.230000 0.516980 0.494379
0.235000 0.517356 0.494260
0.240000 0.517732 0.494140
0.245000 0.518109 0.494021
0.250000 0.518485 0.493902
0.255000 0.518863 0.493783
0.260000 0.519240 0.493665
0.265000 0.519618 0.493546
0.270000 0.519996 0.493428
0.275000 0.520374 0.493309
0.280000 0.520753 0.493191
0.285000 0.521132 0.493073
0.290000 0.521511 0.492955
0.295000 0.521890 0.492837
0.300000 0.522270 0.492719
0.305000 0.522650 0.492602
0.310000 0.523031 0.492484
0.315000 0.523412 0.492367
0.320000 0.523793 0.492249
0.325000 0.524174 0.492132
0.330000 0.524555 0.492015
0.335000 0.524937 0.491898
0.340000 0.525320 0.491782
0.345000 0.525702 0.491665
0.350000 0.526085 0.491548
0.355000 0.526468 0.491432
0.360000 0.526851 0.491316
0.365000 0.527235 0.491200
0.370000 0.527619 0.491083
0.375000 0.528003 0.490968
0.380000 0.528388 0.490852
0.385000 0.528773 0.490736
0.390000 0.529158 0.490620
0.395000 0.529544 0.490505
0.400000 0.529929 0.490390
0.405000 0.530315 0.490275
0.410000 0.530702 0.490159
0.415000 0.531089 0.490044
0.420000 0.531476 0.489930
0.425000 0.531863 0.489815
0.430000 0.532250 0.489700
0.435000 0.532638 0.489586
0.440000 0.533027 0.489472
0.445000 0.533415 0.489357
0.450000 0.533804 0.489243
0.455000 0.534193 0.489129
0.460000 0.534583 0.489015
0.465000 0.534972 0.488902
0.470000 0.535362 0.488788
0.475000 0.535753 0.488675
0.480000 0.536143 0.488561
0.485000 0.536534 0.488448
0.490000 0.536926 0.488335
0.495000 0.537317 0.488222
0.500000 0.537709 0.488109
0.505000 0.538101 0.487996
0.510000 0.538494 0.487883
0.515000 0.538886 0.487771
0.520000 0.539279 0.487659
0.525000 0.539673 0.487546
0.530000 0.540067 0.487434
0.535000 0.540461 0.487322
0.540000 0.540855 0.487210
0.545000 0.541250 0.487098
0.550000 0.541644 0.486987
0.555000 0.542040 0.486875
0.560000 0.542435 0.486764
0.565000 0.542831 0.486652
0.570000 0.543227 0.486541
0.575000 0.543624 0.486430
0.580000 0.544021 0.486319
0.585000 0.544418 0.486208
0.590000 0.544815 0.486098
0.595000 0.545213 0.485987
0.600000 0.545611 0.485877
0.605000 0.546009 0.485766
0.610000 0.546408 0.485656
0.615000 0.546807 0.485546
0.620000 0.547206 0.485436
0.625000 0.547606 0.485326
0.630000 0.548005 0.485217
0.635000 0.548406 0.485107
0.640000 0.548806 0.484998
0.645000 0.549207 0.484888
0.650000 0.549608 0.484779
0.655000 0.550010 0.484670
0.660000 0.550411 0.484561
0.665000 0.550813 0.484452
0.670000 0.551216 0.484343
0.675000 0.551618 0.484235
0.680000 0.552021 0.484126
0.685000 0.552425 0.484018
0.690000 0.552828 0.483910
0.695000 0.553232 0.483801
0.700000 0.553637 0.483693
0.705000 0.554041 0.483585
0.710000 0.554446 0.483478
0.715000 0.554851 0.483370
0.720000 0.555257 0.483263
0.725000 0.555663 0.483155
0.730000 0.556069 0.483048
0.735000 0.556475 0.482941
0.740000 0.556882 0.482834
0.745000 0.557289 0.482727
0.750000 0.557696 0.482620
0.755000 0.558104 0.482513
0.760000 0.558512 0.482407
0.765000 0.558921 0.482300
0.770000 0.559329 0.482194
0.775000 0.559738 0.482088
0.780000 0.560148 0.481982
0.785000 0.560557 0.481876
0.790000 0.560967 0.481770
0.795000 0.561377 0.481664
0.800000 0.561788 0.481559
0.805000 0.562199 0.481453
0.810000 0.562610 0.481348
0.815000 0.563022 0.481243
0.820000 0.563433 0.481138
0.825000 0.563846 0.481033
0.830000 0.564258 0.480928
0.835000 0.564671 0.480823
0.840000 0.565084 0.480719
0.845000 0.565498 0.480614
0.850000 0.565911 0.480510
0.855000 0.566325 0.480405
0.860000 0.566740 0.480301
0.865000 0.567155 0.480197
0.870000 0.567570 0.480094
0.875000 0.567985 0.479990
0.880000 0.568401 0.479886
0.885000 0.568817 0.479783
0.890000 0.569233 0.479679
0.895000 0.569650 0.479576
0.900000 0.570067 0.479473
0.905000 0.570484 0.479370
0.910000 0.570902 0.479267
0.915000 0.571320 0.479164
0.920000 0.571738 0.479062
0.925000 0.572157 0.478959
0.930000 0.572575 0.478857
0.935000 0.572995 0.478754
0.940000 0.573414 0.478652
0.945000 0.573834 0.478550
0.950000 0.574254 0.478448
0.955000 0.574675 0.478346
0.960000 0.575096 0.478245
0.965000 0.575517 0.478143
0.970000 0.575939 0.478042
0.975000 0.576360 0.477941
0.980000 0.576783 0.477839
0.985000 0.577205 0.477738
0.990000 0.577628 0.477637
0.995000 0.578051 0.477537
1.000000 0.578475 0.477436
1.005000 0.578898 0.477335
1.010000 0.579323 0.477235
1.015000 0.579747 0.477135
1.020000 0.580172 0.477034
1.025000 0.580597 0.476934
1.030000 0.581022 0.476834
1.035000 0.581448 0.476735
1.040000 0.581874 0.476635
1.045000 0.582301 0.476535
1.050000 0.582728 0.476436
1.055000 0.583155 0.476336
1.060000 0.583582 0.476237
1.065000 0.584010 0.476138
1.070000 0.584438 0.476039
1.075000 0.584866 0.475940
1.080000 0.585295 0.475842
1.085000 0.585724 0.475743
1.090000 0.586154 0.475644
1.095000 0.586583 0.475546
1.100000 0.587013 0.475448
1.105000 0.587444 0.475350
1.110000 0.587875 0.475252
1.115000 0.588306 0.475154
1.120000 0.588737 0.475056
1.125000 0.589169 0.474959
1.130000 0.589601 0.474861
1.135000 0.590033 0.474764
1.140000 0.590466 0.474666
1.145000 0.590899 0.474569
1.150000 0.591332 0.474472
1.155000 0.591766 0.474375
1.160000 0.592200 0.474279
1.165000 0.592635 0.474182
1.170000 0.593069 0.474085
1.175000 0.593504 0.473989
1.180000 0.593940 0.473893
1.185000 0.594375 0.473797
1.190000 0.594812 0.473701
1.195000 0.595248 0.473605
1.200000 0.595685 0.473509
1.205000 0.596122 0.473413
1.210000 0.596559 0.473318
1.215000 0.596997 0.473222
1.220000 0.597435 0.473127
1.225000 0.597873 0.473032
1.230000 0.598312 0.472937
1.235000 0.598751 0.472842
1.240000 0.599191 0.472747
1.245000 0.599631 0.472652
1.250000 0.600071 0.472558
1.255000 0.600511 0.472463
1.260000 0.600952 0.472369
1.265000 0.601393 0.472275
1.270000 0.601835 0.472181
1.275000 0.602276 0.472087
1.280000 0.602718 0.471993
1.285000 0.603161 0.471899
1.290000 0.603604 0.471806
1.295000 0.604047 0.471712
1.300000 0.604490 0.471619
1.305000 0.604934 0.471526
1.310000 0.605378 0.471433
1.315000 0.605823 0.471340
