#time	prey_t	predator_t
1.060000 2.091342 1.452781
1.065000 2.091695 1.453574
1.070000 2.092047 1.454368
1.075000 2.092399 1.455162
1.080000 2.092749 1.455958
1.085000 2.093099 1.456753
1.090000 2.093448 1.457550
1.095000 2.093797 1.458347
1.100000 2.094144 1.459145
1.105000 2.094491 1.459944
1.110000 2.094836 1.460743
1.115000 2.095181 1.461543
1.120000 2.095526 1.462344
1.125000 2.095869 1.463145
1.130000 2.096212 1.463947
1.135000 2.096553 1.464750
1.140000 2.096894 1.465553
1.145000 2.097234 1.466357
1.150000 2.097574 1.467162
1.155000 2.097912 1.467968
1.160000 2.098250 1.468774
1.165000 2.098586 1.469581
1.170000 2.098922 1.470388
1.175000 2.099257 1.471197
1.180000 2.099592 1.472006
1.185000 2.099925 1.472815
1.190000 2.100258 1.473626
1.195000 2.100590 1.474437
1.200000 2.100921 1.475248
1.205000 2.101251 1.476061
1.210000 2.101580 1.476874
1.215000 2.101908 1.477688
1.220000 2.102236 1.478502
1.225000 2.102563 1.479317
1.230000 2.102889 1.480133
1.235000 2.103214 1.480950
1.240000 2.103538 1.481767
1.245000 2.103861 1.482585
1.250000 2.104184 1.483403
1.255000 2.104506 1.484223
1.260000 2.104827 1.485043
1.265000 2.105147 1.485863
1.270000 2.105466 1.486685
1.275000 2.105784 1.487507
1.280000 2.106101 1.488330
1.285000 2.106418 1.489153
1.290000 2.106734 1.489977
1.295000 2.107049 1.490802
1.300000 2.107363 1.491628
1.305000 2.107676 1.492454
1.310000 2.107988 1.493281
1.315000 2.108300 1.494109
1.320000 2.108610 1.494937
1.325000 2.108920 1.495766
1.330000 2.109229 1.496596
1.335000 2.109537 1.497426
1.340000 2.109844 1.498257
1.345000 2.110150 1.499089
1.350000 2.110456 1.499921
1.355000 2.110760 1.500754
1.360000 2.111064 1.501588
1.365000 2.111367 1.502423
1.370000 2.111669 1.503258
1.375000 2.111970 1.504094
1.380000 2.112270 1.504930
1.385000 2.112570 1.505768
1.390000 2.112868 1.506606
1.395000 2.113166 1.507444
1.400000 2.113462 1.508284
1.405000 2.113758 1.509124
1.410000 2.114053 1.509965
1.415000 2.114347 1.510806
1.420000 2.114640 1.511648
1.425000 2.114933 1.512491
1.430000 2.115224 1.513334
1.435000 2.115515 1.514179
1.440000 2.115804 1.515024
1.445000 2.116093 1.515869
1.450000 2.116381 1.516715
1.455000 2.116668 1.517562
1.460000 2.116954 1.518410
1.465000 2.117239 1.519258
1.470000 2.117524 1.520107
1.475000 2.117807 1.520957
1.480000 2.118090 1.521807
1.485000 2.118371 1.522659
1.490000 2.118652 1.523510
1.495000 2.118932 1.524363
1.500000 2.119211 1.525216
1.505000 2.119489 1.526070
1.510000 2.119766 1.526924
1.515000 2.120043 1.527780
1.520000 2.120318 1.528636
1.525000 2.120592 1.529492
1.530000 2.120866 1.530350
1.535000 2.121139 1.531208
1.540000 2.121411 1.532066
1.545000 2.121681 1.532926
1.550000 2.121951 1.533786
1.555000 2.122220 1.534646
1.560000 2.122489 1.535508
1.565000 2.122756 1.536370
1.570000 2.123022 1.537233
1.575000 2.123288 1.538096
1.580000 2.123552 1.538961
1.585000 2.123816 1.539826
1.590000 2.124078 1.540691
1.595000 2.124340 1.541557
1.600000 2.124601 1.542424
1.605000 2.124861 1.543292
1.610000 2.125120 1.544160
1.615000 2.125378 1.545029
1.620000 2.125635 1.545899
1.625000 2.125891 1.546769
1.630000 2.126147 1.547641
1.635000 2.126401 1.548512
1.640000 2.126655 1.549385
1.645000 2.126907 1.550258
1.650000 2.127159 1.551132
1.655000 2.127409 1.552006
1.660000 2.127659 1.552882
1.665000 2.127908 1.553757
1.670000 2.128156 1.554634
1.675000 2.128403 1.555511
1.680000 2.128649 1.556389
1.685000 2.128894 1.557268
1.690000 2.129138 1.558147
1.695000 2.129382 1.559027
1.700000 2.129624 1.559908
1.705000 2.129865 1.560789
1.710000 2.130106 1.561672
1.715000 2.130345 1.562554
1.720000 2.130584 1.563438
1.725000 2.130821 1.564322
1.730000 2.131058 1.565207
1.735000 2.131294 1.566092
1.740000 2.131529 1.566978
1.745000 2.131763 1.567865
1.750000 2.131995 1.568753
1.755000 2.132227 1.569641
1.760000 2.132458 1.570530
1.765000 2.132688 1.571420
1.770000 2.132918 1.572310
1.775000 2.133146 1.573201
1.780000 2.133373 1.574093
1.785000 2.133599 1.574985
1.790000 2.133825 1.575878
1.795000 2.134049 1.576772
1.800000 2.134272 1.577666
1.805000 2.134495 1.578561
1.810000 2.134716 1.579457
1.815000 2.134937 1.580354
1.820000 2.135156 1.581251
1.825000 2.135375 1.582148
1.830000 2.135593 1.583047
1.835000 2.135809 1.583946
1.840000 2.136025 1.584846
1.845000 2.136240 1.585747
1.850000 2.136454 1.586648
1.855000 2.136667 1.587550
1.860000 2.136878 1.588452
1.865000 2.137089 1.589356
1.870000 2.137299 1.590260
1.875000 2.137508 1.591164
1.880000 2.137716 1.592070
1.885000 2.137923 1.592976
1.890000 2.138129 1.593882
1.895000 2.138335 1.594790
1.900000 2.138539 1.595698
1.905000 2.138742 1.596606
1.910000 2.138944 1.597516
1.915000 2.139145 1.598426
1.920000 2.139345 1.599337
1.925000 2.139545 1.600248
1.930000 2.139743 1.601160
1.935000 2.139940 1.602073
1.940000 2.140137 1.602986
1.945000 2.140332 1.603901
1.950000 2.140526 1.604815
1.955000 2.140720 1.605731
1.960000 2.140912 1.606647
1.965000 2.141103 1.607564
1.970000 2.141294 1.608481
1.975000 2.141483 1.609400
1.980000 2.141672 1.610319
1.985000 2.141859 1.611238
1.990000 2.142046 1.612158
1.995000 2.142231 1.613079
2.000000 2.142416 1.614001
2.005000 2.142599 1.614923
2.010000 2.142782 1.615846
2.015000 2.142963 1.616770
2.020000 2.143144 1.617694
2.025000 2.143323 1.618619
