#time	prey_t	predator_t
0.000000 5.000000 0.100000
0.005000 5.003501 0.100200
0.010000 5.007002 0.100401
0.015000 5.010505 0.100603
0.020000 5.014009 0.100805
0.025000 5.017513 0.101007
0.030000 5.021019 0.101210
0.035000 5.024526 0.101414
0.040000 5.028034 0.101619
0.045000 5.031543 0.101824
0.050000 5.035053 0.102029
0.055000 5.038564 0.102235
0.060000 5.042077 0.102442
0.065000 5.045590 0.102649
0.070000 5.049104 0.102857
0.075000 5.052619 0.103066
0.080000 5.056136 0.103275
0.085000 5.059653 0.103485
0.090000 5.063171 0.103695
0.095000 5.066691 0.103906
0.100000 5.070211 0.104118
0.105000 5.073733 0.104330
0.110000 5.077255 0.104543
0.115000 5.080778 0.104756
0.120000 5.084303 0.104970
0.125000 5.087828 0.105185
0.130000 5.091355 0.105400
0.135000 5.094882 0.105616
0.140000 5.098411 0.105833
0.145000 5.101940 0.106050
0.150000 5.105470 0.106268
0.155000 5.109002 0.106486
0.160000 5.112534 0.106705
0.165000 5.116068 0.106925
0.170000 5.119602 0.107145
0.175000 5.123137 0.107366
0.180000 5.126673 0.107588
0.185000 5.130211 0.107810
0.190000 5.133749 0.108033
0.195000 5.137288 0.108257
0.200000 5.140828 0.108481
0.205000 5.144369 0.108706
0.210000 5.147911 0.108932
0.215000 5.151454 0.109158
0.220000 5.154998 0.109385
0.225000 5.158543 0.109612
0.230000 5.162089 0.109841
0.235000 5.165635 0.110070
0.240000 5.169183 0.110299
0.245000 5.172731 0.110529
0.250000 5.176281 0.110760
0.255000 5.179831 0.110992
0.260000 5.183383 0.111224
0.265000 5.186935 0.111457
0.270000 5.190488 0.111691
0.275000 5.194042 0.111925
0.280000 5.197597 0.112160
0.285000 5.201153 0.112396
0.290000 5.204709 0.112633
0.295000 5.208267 0.112870
0.300000 5.211825 0.113108
0.305000 5.215385 0.113346
0.310000 5.218945 0.113585
0.315000 5.222506 0.113825
0.320000 5.226068 0.114066
0.325000 5.229631 0.114307
0.330000 5.233195 0.114549
0.335000 5.236759 0.114792
0.340000 5.240325 0.115036
0.345000 5.243891 0.115280
0.350000 5.247458 0.115525
0.355000 5.251026 0.115771
0.360000 5.254595 0.116017
0.365000 5.258165 0.116264
0.370000 5.261735 0.116512
0.375000 5.265306 0.116761
0.380000 5.268879 0.117010
0.385000 5.272452 0.117260
0.390000 5.276025 0.117511
0.395000 5.279600 0.117763
0.400000 5.283175 0.118015
0.405000 5.286752 0.118268
0.410000 5.290329 0.118522
0.415000 5.293907 0.118777
0.420000 5.297485 0.119032
0.425000 5.301065 0.119288
0.430000 5.304645 0.119545
0.435000 5.308226 0.119803
0.440000 5.311808 0.120061
0.445000 5.315390 0.120321
0.450000 5.318974 0.120581
0.455000 5.322558 0.120841
0.460000 5.326142 0.121103
0.465000 5.329728 0.121365
0.470000 5.333314 0.121628
0.475000 5.336902 0.121892
0.480000 5.340490 0.122157
0.485000 5.344078 0.122423
0.490000 5.347668 0.122689
0.495000 5.351258 0.122956
0.500000 5.354848 0.123224
0.505000 5.358440 0.123493
0.510000 5.362032 0.123762
0.515000 5.365625 0.124033
0.520000 5.369219 0.124304
0.525000 5.372814 0.124576
0.530000 5.376409 0.124848
0.535000 5.380005 0.125122
0.540000 5.383601 0.125396
0.545000 5.387198 0.125672
0.550000 5.390796 0.125948
0.555000 5.394395 0.126225
0.560000 5.397994 0.126502
0.565000 5.401594 0.126781
0.570000 5.405195 0.127061
0.575000 5.408796 0.127341
0.580000 5.412398 0.127622
0.585000 5.416001 0.127904
0.590000 5.419604 0.128187
0.595000 5.423208 0.128470
0.600000 5.426813 0.128755
0.605000 5.430418 0.129040
0.610000 5.434024 0.129327
0.615000 5.437630 0.129614
0.620000 5.441238 0.129902
0.625000 5.444845 0.130191
0.630000 5.448454 0.130481
0.635000 5.452063 0.130771
0.640000 5.455672 0.131063
0.645000 5.459283 0.131355
0.650000 5.462893 0.131649
0.655000 5.466505 0.131943
0.660000 5.470117 0.132238
0.665000 5.473730 0.132534
0.670000 5.477343 0.132831
0.675000 5.480957 0.133129
0.680000 5.484571 0.133427
0.685000 5.488186 0.133727
0.690000 5.491801 0.134028
0.695000 5.495417 0.134329
0.700000 5.499034 0.134631
0.705000 5.502651 0.134935
0.710000 5.506269 0.135239
0.715000 5.509887 0.135544
0.720000 5.513506 0.135850
0.725000 5.517125 0.136157
0.730000 5.520745 0.136465
0.735000 5.524366 0.136774
0.740000 5.527986 0.137084
0.745000 5.531608 0.137395
0.750000 5.535230 0.137707
0.755000 5.538852 0.138019
0.760000 5.542475 0.138333
0.765000 5.546099 0.138648
0.770000 5.549722 0.138963
0.775000 5.553347 0.139280
0.780000 5.556972 0.139598
0.785000 5.560597 0.139916
0.790000 5.564223 0.140236
0.795000 5.567849 0.140556
0.800000 5.571476 0.140878
0.805000 5.575103 0.141200
0.810000 5.578731 0.141524
0.815000 5.582359 0.141848
0.820000 5.585987 0.142174
0.825000 5.589616 0.142500
0.830000 5.593246 0.142828
0.835000 5.596875 0.143156
0.840000 5.600506 0.143486
0.845000 5.604136 0.143816
0.850000 5.607767 0.144148
0.855000 5.611399 0.144481
0.860000 5.615031 0.144814
0.865000 5.618663 0.145149
0.870000 5.622295 0.145485
0.875000 5.625928 0.145821
0.880000 5.629562 0.146159
0.885000 5.633195 0.146498
0.890000 5.636830 0.146838
0.895000 5.640464 0.147179
0.900000 5.644099 0.147521
0.905000 5.647734 0.147864
0.910000 5.651370 0.148208
0.915000 5.655005 0.148553
0.920000 5.658642 0.148900
0.925000 5.662278 0.149247
0.930000 5.665915 0.149596
0.935000 5.669552 0.149945
0.940000 5.673190 0.150296
0.945000 5.676827 0.150647
0.950000 5.680465 0.151000
0.955000 5.684104 0.151354
0.960000 5.687742 0.151709
0.965000 5.691381 0.152065
0.970000 5.695020 0.152423
0.975000 5.698660 0.152781
0.980000 5.702300 0.153141
0.985000 5.705940 0.153501
0.990000 5.709580 0.153863
0.995000 5.713220 0.154226
1.000000 5.716861 0.154590
1.005000 5.720502 0.154955
1.010000 5.724143 0.155321
1.015000 5.727785 0.155689
1.020000 5.731426 0.156057
1.025000 5.735068 0.156427
1.030000 5.738710 0.156798
1.035000 5.742353 0.157170
1.040000 5.745995 0.157543
1.045000 5.749638 0.157918
1.050000 5.753280 0.158293
1.055000 5.756923 0.158670
1.060000 5.760567 0.159048
1.065000 5.764210 0.159427
1.070000 5.767853 0.159808
1.075000 5.771497 0.160189
1.080000 5.775141 0.160572
1.085000 5.778785 0.160956
1.090000 5.782429 0.161341
1.095000 5.786073 0.161728
1.100000 5.789717 0.162115
1.105000 5.793362 0.162504
1.110000 5.797006 0.162894
1.115000 5.800651 0.163286
1.120000 5.804296 0.163678
1.125000 5.807941 0.164072
1.130000 5.811585 0.164467
1.135000 5.815230 0.164863
1.140000 5.818876 0.165261
1.145000 5.822521 0.165660
1.150000 5.826166 0.166060
1.155000 5.829811 0.166461
1.160000 5.833456 0.166864
1.165000 5.837102 0.167268
1.170000 5.840747 0.167673
1.175000 5.844392 0.168079
1.180000 5.848038 0.168487
1.185000 5.851683 0.168896
1.190000 5.855329 0.169307
1.195000 5.858974 0.169718
1.200000 5.862619 0.170131
1.205000 5.866265 0.170545
1.210000 5.869910 0.170961
1.215000 5.873556 0.171378
1.220000 5.877201 0.171796
1.225000 5.880846 0.172216
1.230000 5.884491 0.172637
1.235000 5.888136 0.173059
1.240000 5.891782 0.173483
1.245000 5.895427 0.173908
1.250000 5.899072 0.174334
1.255000 5.902716 0.174762
1.260000 5.906361 0.175191
1.265000 5.910006 0.175621
1.270000 5.913650 0.176053
1.275000 5.917295 0.176487
1.280000 5.920939 0.176921
1.285000 5.924584 0.177357
1.290000 5.928228 0.177795
1.295000 5.931872 0.178233
1.300000 5.935515 0.178674
1.305000 5.939159 0.179115
1.310000 5.942803 0.179558
1.315000 5.946446 0.180003
1.320000 5.950089 0.180449
1.325000 5.953732 0.180896
1.330000 5.957375 0.181345
1.335000 5.961017 0.181795
1.340000 5.964660 0.182247
1.345000 5.968302 0.182700
1.350000 5.971944 0.183154
1.355000 5.975586 0.183610
1.360000 5.979227 0.184068
1.365000 5.982868 0.184527
1.370000 5.986509 0.184987
1.375000 5.990150 0.185449
1.380000 5.993791 0.185913
1.385000 5.997431 0.186378
1.390000 6.001071 0.186844
1.395000 6.004710 0.187312
1.400000 6.008350 0.187782
1.405000 6.011989 0.188253
1.410000 6.015628 0.188725
1.415000 6.019266 0.189199
1.420000 6.022904 0.189675
1.425000 6.026542 0.190152
1.430000 6.030179 0.190631
1.435000 6.033816 0.191111
1.440000 6.037453 0.191593
1.445000 6.041090 0.192076
1.450000 6.044726 0.192561
1.455000 6.048361 0.193047
1.460000 6.051996 0.193535
1.465000 6.055631 0.194025
1.470000 6.059266 0.194516
1.475000 6.062900 0.195009
1.480000 6.066533 0.195504
1.485000 6.070166 0.196000
1.490000 6.073799 0.196497
1.495000 6.077431 0.196997
1.500000 6.081063 0.197498
1.505000 6.084695 0.198000
1.510000 6.088325 0.198504
1.515000 6.091956 0.199010
1.520000 6.095586 0.199518
1.525000 6.099215 0.200027
1.530000 6.102844 0.200538
1.535000 6.106473 0.201050
1.540000 6.110101 0.201564
1.545000 6.113728 0.202080
1.550000 6.117355 0.202598
1.555000 6.120981 0.203117
1.560000 6.124607 0.203638
1.565000 6.128232 0.204161
1.570000 6.131857 0.204685
1.575000 6.135481 0.205211
1.580000 6.139104 0.205739
1.585000 6.142727 0.206268
1.590000 6.146349 0.206800
1.595000 6.149971 0.207333
1.600000 6.153592 0.207867
1.605000 6.157212 0.208404
1.610000 6.160832 0.208942
1.615000 6.164451 0.209482
1.620000 6.168069 0.210024
1.625000 6.171687 0.210568
1.630000 6.175304 0.211113
1.635000 6.178921 0.211660
1.640000 6.182536 0.212209
1.645000 6.186151 0.212760
1.650000 6.189766 0.213313
1.655000 6.193379 0.213867
1.660000 6.196992 0.214423
1.665000 6.200604 0.214981
1.670000 6.204215 0.215541
1.675000 6.207826 0.216103
1.680000 6.211436 0.216667
1.685000 6.215045 0.217232
1.690000 6.218653 0.217800
1.695000 6.222261 0.218369
1.700000 6.225867 0.218940
1.705000 6.229473 0.219513
1.710000 6.233078 0.220088
1.715000 6.236682 0.220665
1.720000 6.240286 0.221244
1.725000 6.243888 0.221824
1.730000 6.247490 0.222407
1.735000 6.251091 0.222991
1.740000 6.254690 0.223578
1.745000 6.258289 0.224166
1.750000 6.261887 0.224756
1.755000 6.265485 0.225349
1.760000 6.269081 0.225943
1.765000 6.272676 0.226539
1.770000 6.276271 0.227138
1.775000 6.279864 0.227738
1.780000 6.283456 0.228340
1.785000 6.287048 0.228944
1.790000 6.290638 0.229550
1.795000 6.294228 0.230159
1.800000 6.297817 0.230769
1.805000 6.301404 0.231381
1.810000 6.304991 0.231996
1.815000 6.308576 0.232612
1.820000 6.312160 0.233230
1.825000 6.315744 0.233851
1.830000 6.319326 0.234473
1.835000 6.322907 0.235098
1.840000 6.326488 0.235725
