#time	prey_t	predator_t
1.060000 2.136798 1.440313
1.065000 2.137388 1.441009
1.070000 2.137978 1.441705
1.075000 2.138567 1.442402
1.080000 2.139155 1.443099
1.085000 2.139743 1.443796
1.090000 2.140330 1.444494
1.095000 2.140917 1.445192
1.100000 2.141503 1.445890
1.105000 2.142089 1.446589
1.110000 2.142674 1.447288
1.115000 2.143258 1.447987
1.120000 2.143842 1.448687
1.125000 2.144425 1.449387
1.130000 2.145007 1.450088
1.135000 2.145589 1.450788
1.140000 2.146171 1.451489
1.145000 2.146751 1.452191
1.150000 2.147332 1.452892
1.155000 2.147911 1.453594
1.160000 2.148490 1.454297
1.165000 2.149068 1.455000
1.170000 2.149646 1.455703
1.175000 2.150223 1.456406
1.180000 2.150800 1.457110
1.185000 2.151376 1.457814
1.190000 2.151951 1.458518
1.195000 2.152526 1.459223
1.200000 2.153100 1.459928
1.205000 2.153674 1.460633
1.210000 2.154247 1.461339
1.215000 2.154819 1.462045
1.220000 2.155391 1.462751
1.225000 2.155962 1.463458
1.230000 2.156532 1.464165
1.235000 2.157102 1.464873
1.240000 2.157671 1.465580
1.245000 2.158240 1.466288
1.250000 2.158808 1.466997
1.255000 2.159375 1.467706
1.260000 2.159942 1.468415
1.265000 2.160508 1.469124
1.270000 2.161074 1.469834
1.275000 2.161639 1.470544
1.280000 2.162203 1.471254
1.285000 2.162767 1.471965
1.290000 2.163330 1.472676
1.295000 2.163892 1.473388
1.300000 2.164454 1.474099
1.305000 2.165015 1.474812
1.310000 2.165576 1.475524
1.315000 2.166136 1.476237
1.320000 2.166695 1.476950
1.325000 2.167254 1.477663
1.330000 2.167812 1.478377
1.335000 2.168369 1.479091
1.340000 2.168926 1.479806
1.345000 2.169482 1.480521
1.350000 2.170038 1.481236
1.355000 2.170592 1.481951
1.360000 2.171147 1.482667
1.365000 2.171700 1.483383
1.370000 2.172253 1.484100
1.375000 2.172806 1.484817
1.380000 2.173357 1.485534
1.385000 2.173908 1.486252
1.390000 2.174459 1.486969
1.395000 2.175008 1.487688
1.400000 2.175558 1.488406
1.405000 2.176106 1.489125
1.410000 2.176654 1.489844
1.415000 2.177201 1.490564
1.420000 2.177748 1.491284
1.425000 2.178293 1.492004
1.430000 2.178839 1.492725
1.435000 2.179383 1.493446
1.440000 2.179927 1.494167
1.445000 2.180470 1.494889
1.450000 2.181013 1.495611
1.455000 2.181555 1.496333
1.460000 2.182096 1.497056
1.465000 2.182637 1.497779
1.470000 2.183177 1.498502
1.475000 2.183716 1.499226
1.480000 2.184255 1.499950
1.485000 2.184793 1.500674
1.490000 2.185331 1.501399
1.495000 2.185867 1.502124
1.500000 2.186403 1.502850
1.505000 2.186939 1.503575
1.510000 2.187473 1.504302
1.515000 2.188007 1.505028
1.520000 2.188541 1.505755
1.525000 2.189074 1.506482
1.530000 2.189606 1.507209
1.535000 2.190137 1.507937
1.540000 2.190668 1.508665
1.545000 2.191198 1.509394
1.550000 2.191727 1.510123
1.555000 2.192256 1.510852
1.560000 2.192784 1.511582
1.565000 2.193311 1.512312
1.570000 2.193838 1.513042
1.575000 2.194364 1.513772
1.580000 2.194889 1.514503
1.585000 2.195414 1.515235
1.590000 2.195938 1.515966
1.595000 2.196461 1.516698
1.600000 2.196984 1.517431
1.605000 2.197506 1.518163
1.610000 2.198027 1.518896
1.615000 2.198548 1.519630
1.620000 2.199067 1.520364
1.625000 2.199587 1.521098
1.630000 2.200105 1.521832
1.635000 2.200623 1.522567
1.640000 2.201140 1.523302
1.645000 2.201657 1.524037
1.650000 2.202172 1.524773
1.655000 2.202687 1.525509
1.660000 2.203202 1.526246
1.665000 2.203715 1.526983
1.670000 2.204228 1.527720
1.675000 2.204741 1.528458
1.680000 2.205252 1.529195
1.685000 2.205763 1.529934
1.690000 2.206273 1.530672
1.695000 2.206783 1.531411
1.700000 2.207292 1.532151
1.705000 2.207800 1.532890
1.710000 2.208307 1.533630
1.715000 2.208814 1.534371
1.720000 2.209320 1.535111
1.725000 2.209825 1.535852
1.730000 2.210330 1.536594
1.735000 2.210834 1.537336
1.740000 2.211337 1.538078
1.745000 2.211839 1.538820
1.750000 2.212341 1.539563
1.755000 2.212842 1.540306
1.760000 2.213343 1.541050
1.765000 2.213842 1.541794
1.770000 2.214341 1.542538
1.775000 2.214839 1.543282
1.780000 2.215337 1.544027
1.785000 2.215834 1.544773
1.790000 2.216330 1.545518
1.795000 2.216825 1.546264
1.800000 2.217320 1.547011
1.805000 2.217814 1.547757
1.810000 2.218307 1.548504
1.815000 2.218799 1.549252
1.820000 2.219291 1.549999
1.825000 2.219782 1.550748
1.830000 2.220272 1.551496
1.835000 2.220762 1.552245
1.840000 2.221251 1.552994
1.845000 2.221739 1.553744
1.850000 2.222226 1.554493
1.855000 2.222713 1.555244
1.860000 2.223199 1.555994
1.865000 2.223684 1.556745
1.870000 2.224169 1.557497
1.875000 2.224653 1.558248
1.880000 2.225136 1.559000
1.885000 2.225618 1.559753
1.890000 2.226100 1.560505
1.895000 2.226580 1.561258
1.900000 2.227060 1.562012
1.905000 2.227540 1.562766
1.910000 2.228018 1.563520
1.915000 2.228496 1.564274
1.920000 2.228973 1.565029
1.925000 2.229450 1.565784
1.930000 2.229926 1.566540
1.935000 2.230400 1.567296
1.940000 2.230875 1.568052
1.945000 2.231348 1.568809
1.950000 2.231821 1.569566
1.955000 2.232293 1.570323
1.960000 2.232764 1.571081
1.965000 2.233234 1.571839
1.970000 2.233704 1.572597
1.975000 2.234173 1.573356
1.980000 2.234641 1.574115
1.985000 2.235109 1.574875
1.990000 2.235575 1.575635
1.995000 2.236041 1.576395
2.000000 2.236506 1.577156
2.005000 2.236971 1.577917
2.010000 2.237435 1.578678
2.015000 2.237898 1.579440
2.020000 2.238360 1.580202
2.025000 2.238821 1.580964
2.030000 2.239282 1.581727
2.035000 2.239742 1.582490
2.040000 2.240201 1.583253
2.045000 2.240659 1.584017
2.050000 2.241117 1.584781
2.055000 2.241574 1.585546
2.060000 2.242030 1.586311
2.065000 2.242485 1.587076
2.070000 2.242939 1.587842
2.075000 2.243393 1.588608
2.080000 2.243846 1.589374
2.085000 2.244298 1.590141
2.090000 2.244750 1.590908
2.095000 2.245201 1.591675
2.100000 2.245651 1.592443
2.105000 2.246100 1.593211
2.110000 2.246548 1.593980
2.115000 2.246996 1.594749
2.120000 2.247443 1.595518
2.125000 2.247889 1.596288
2.130000 2.248334 1.597058
2.135000 2.248778 1.597828
2.140000 2.249222 1.598599
2.145000 2.249665 1.599370
2.150000 2.250107 1.600141
2.155000 2.250548 1.600913
2.160000 2.250989 1.601685
2.165000 2.251429 1.602458
2.170000 2.251868 1.603231
2.175000 2.252306 1.604004
2.180000 2.252744 1.604778
2.185000 2.253180 1.605552
2.190000 2.253616 1.606326
2.195000 2.254051 1.607101
